Issue Type,Issue key,Issue id,Updated,Custom field (Epic Link),Created,Summary,Status,Resolution,Affects Version/s,Affects Version/s,Custom field (Story Points),Custom field (Epic Name),Labels,Labels,Labels,Labels,Labels,Labels,Labels,Component/s,Custom field (Issue Resolution),Resolved,Sprint,Sprint,Custom field (Begin Date),Custom field (End Date),Fix Version/s,Fix Version/s,Outward issue link (Blocks),Outward issue link (Child-Issue),Outward issue link (Cloners),Outward issue link (Defect),Outward issue link (Dependent),Outward issue link (Dependent),Outward issue link (Gantt: finish-start),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates)
Story,AAKO-3425,747490,6/20/18 7:43,AAKO-3962,8/29/17 17:28,Crediting Impact to Product Specialist /Customer Share Exception,Open,,Trauma,,,,LastBU,,,,,,,Lannister,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-3299,730627,6/6/18 18:58,AAKO-3963,8/18/17 16:21,"Invoice Realignment ""Overrides"" Parameter Mass Upload",Open,,Trauma,,8,,Mentor,Mitek,,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-3258,726250,6/13/18 7:35,AAKO-3970,8/16/17 9:17,Add Rep Type to Component Set-up for Quotas,Open,,,,,,Ethicon,,,,,,,Targaryen,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-3240,723724,2/26/18 14:55,AAKO-3983,8/15/17 8:40,Portal View - FSO Rep,Completed,Done,Spine,,8,,DPS,FirstBU,,,,,,Stark,Done,2/26/18 14:55,AAKO - Stark - Acadia.2,,,,Spine,,,,,,,,,,,
Story,AAKO-3216,719308,3/23/18 10:46,AAKO-4900,8/11/17 10:07,Final Pay Adjustment  @ wwid - Entry table ,Completed,Done,Spine,,5,,FirstBU,,,,,,,Lannister,Done,3/23/18 10:46,AAKO - Lannister - Acadia.4,,,,Spine,,,,,,,,,,,
Story,AAKO-3213,717673,6/7/18 8:52,AAKO-4906,8/10/17 12:56,(JR) Sales Grouping - TASR - Customers removed from Base and Growth   - REC,Open,,Recon - Distributer,,13,,Joint_Recon_Distributor,,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-3212,717671,6/11/18 13:12,AAKO-4906,8/10/17 12:45,(JR) Configure Mechanic:   (Rolling?)YTD Growth over Full Prior Year Sales  ,Open,,Recon - Direct ,,8,,Joint_Recon_Direct,Joint_Recon_Distributor,,,,,,Targaryen,,,,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-3170,714041,2/13/18 20:31,AAKO-4906,8/8/17 17:59,Participant Salary and Exp Allowance - Parameter Table - Data Load and Maintenance (not JnJ Draw) ,Completed,Done,Spine,,3,,DPS,,,,,,,Lannister,Done,2/13/18 20:31,AAKO - Lannister - Acadia.1,,,,Spine,,,,,,,,,,,
Story,AAKO-3101,702121,4/18/18 15:56,AAKO-3283,8/2/17 14:45,Duplicate Sales Remove/Clean - Ethicon Indirect Kit,Open,,ETH,,2,,Ethicon,,,,,,,Stark,,,,,,,ETH,,,,AAKO-3100,,,,,,,
Story,AAKO-3046,695344,4/23/18 12:25,AAKO-3989,7/28/17 13:35,Support WWID Changes - Distributor to Direct  - WWID Swap List,Open,,Recon - Direct ,,,,Recon,,,,,,,Targaryen,,,,,,,Recon - Direct ,,,,,,,,,,,
Story,AAKO-3021,687099,5/23/18 13:54,AAKO-3960,7/24/17 14:11,[PLACEHOLDER] - Create Recon Distributor Lock Functionality,Open,,,,,,Joint_Recon_Distributor,,,,,,,Lannister,,,,,,,Recon - Distributer,,,,,,,,,,,
Story,AAKO-2956,671709,2/2/18 13:14,AAKO-3965,7/14/17 8:42,Streamlining Compensation Plans app,Completed,Done,Spine,,0,,,,,,,,,Lannister,Done,2/2/18 13:14,,,,,Spine,,,,,,,,,,,
Story,AAKO-2926,667674,2/2/18 13:15,AAKO-3965,7/12/17 6:17,Streamlining crediting - Inclusion of a new metric type,Completed,Done,Spine,,0,,,,,,,,,Lannister,Done,2/2/18 13:15,,,,,Spine,,,,,,,,,,,
Story,AAKO-2873,659011,6/13/18 17:30,AAKO-29,7/5/17 15:50,Quota Adjustment: Mass Upload Geography Monthly Quotas,Open,,LastBu,,5,,LastBU,,,,,,,Targaryen,,,,,,,LastBu,,,,AAKO-2869,,,,,,,
Story,AAKO-2872,659009,6/13/18 17:30,AAKO-29,7/5/17 15:47,Quota Adjustment: Mass Upload Zip Monthly Quotas,Open,,LastBu,,5,,LastBU,,,,,,,Targaryen,,,,,,,LastBu,,,,AAKO-2869,,,,,,,
Story,AAKO-2871,659008,6/19/18 8:05,AAKO-3970,7/5/17 15:44,Quota Add/Update: Geography Monthly Quotas,Open,,MIT,,8,,CNV,Ethicon,Mitek,,,,,Targaryen,,,,,,,MIT,,,,AAKO-2870,,,,,,,
Story,AAKO-2870,659007,6/19/18 8:05,AAKO-3970,7/5/17 15:40,Quota Add/Update: Zip Monthly Quotas,Open,,MIT,,8,,Mitek,,,,,,,Targaryen,,,,,,,MIT,,,,AAKO-2868,,,,,,,
Story,AAKO-2869,658796,6/13/18 15:30,AAKO-29,7/5/17 14:47,Quota Adjustment: Mass Upload Customer Monthly Quotas,Open,,LastBu,,5,,LastBU,Mitek,,,,,,Targaryen,,,,,,,LastBu,,,,,,,,,,,
Story,AAKO-2868,658793,5/22/18 17:23,AAKO-3970,7/5/17 14:34,Quota Add/Update: Customer Monthly Quotas,Completed,Done,Spine,,8,,FirstBU,PI-B,,,,,,Targaryen,Done,5/22/18 17:23,AAKO-Targaryen - Bandhavgarh.3,,,,Spine,,,,,,,,,,,
Story,AAKO-2569,609424,5/23/18 14:09,AAKO-2277,6/1/17 16:56,Data Validation Reporting: Customer Data Assurance,Completed,Done,Spine,,3,,FirstBU,PI-B,,,,,,Mormont,Done,5/23/18 14:09,AAKO - Mormont - Bandhavgarh.3,,,,Spine,,,,,,AAKO-2568,,,,,
Story,AAKO-2568,609423,5/22/18 13:11,AAKO-2277,6/1/17 16:54,Data Validation Reporting: Product Data Assurance,Completed,Done,Spine,,5,,FirstBU,PI-B,,,,,,Mormont,Done,5/22/18 13:11,AAKO - Mormont - Bandhavgarh.3,,,,Spine,,,,,,,,,,,
Story,AAKO-2567,609422,4/18/18 15:58,AAKO-2277,6/1/17 16:50,Data Validation Reporting: Daily Duplicate Different Days Reporting Assurance,Open,,ETH,,,,ASP,Ethicon,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-2566,609420,4/18/18 15:58,AAKO-2277,6/1/17 16:48,Data Validation Reporting: Daily Duplicate Reporting Assurance,Open,,ETH,,,,ASP,Ethicon,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-2559,609408,6/18/18 12:24,AAKO-3981,6/1/17 16:30,Inquiry Workflow: Requestor Form for Payments Received,Open,,ETH,,5,,ETH,,,,,,,Stark,,,AAKO - Stark - C.4,,,,ETH,,,,,,,,,,,
Story,AAKO-2558,609407,6/18/18 12:24,AAKO-3981,6/1/17 16:28,Inquiry Workflow: Requestor Form for Plan or Performance,Open,,ETH,,3,,ETH,,,,,,,Stark,,,AAKO - Stark - C.4,,,,ETH,,,,,,,,,,,
Story,AAKO-2557,609405,6/18/18 12:24,AAKO-3981,6/1/17 16:25,Inquiry Workflow:  Requester Form for Alignment (Deployment: Customer-Geography) ,Open,,ETH,,5,,ETH,,,,,,,Stark,,,AAKO - Stark - C.4,,,,ETH,,,,,,,,,,,
Story,AAKO-2556,608898,6/18/18 12:24,AAKO-3981,6/1/17 16:18,Inquiry Workflow: Requester Form for Governance,Open,,ETH,,5,,ETH,,,,,,,Stark,,,AAKO - Stark - C.4,,,,ETH,,,,,,,,,,,
Story,AAKO-2180,558350,4/11/18 10:47,AAKO-3956,4/26/17 18:28,Create a mechanism to override pricing or quantity on a sales invoice line record at crediting,Open,,ETH,,,,ETH,,,,,,,Mormont,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-1900,523437,6/21/18 10:00,AAKO-5361,4/3/17 10:30,Non-Automated Interface - Manual Sales Loading: Approval Routing,Open,,Spine,,8,,PI-B,Spine,,,,,,Mormont,,,AAKO - Mormont - Corbett.3,,,,Spine,,,,,,,,,,,
Story,AAKO-1899,523436,6/19/18 10:56,AAKO-4106,4/3/17 10:30,Non-Automated Interface - Manual Sales Loading: Summary Validations,Open,,Spine,,5,,FirstBU,,,,,,,Mormont,,,AAKO - Mormont - Corbett.3,,,,Spine,,,,,,,,,,,
Story,AAKO-1828,490077,3/22/18 14:34,AAKO-3961,3/27/17 17:22,Compensation Job - Set Data Week,Open,,ETH,,,,Ethicon,MIT,,,,,,Lannister,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-1712,472812,4/6/18 9:46,AAKO-3981,3/14/17 17:36,Visualization App: Query Multiple Data Elements for Sales Investigations,Open,,ETH,Spine,,,2019BP,,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-1711,472810,6/18/18 12:24,AAKO-3981,3/14/17 17:17,Inquiry Workflow: Requester Form For Field Sales Transactions Inquiries,Open,,ETH,,5,,ETH,,,,,,,Stark,,,AAKO - Stark - C.4,,,,ETH,,,,,,,,,,,
Story,AAKO-1710,472809,4/18/18 15:56,AAKO-3283,3/14/17 17:11,Provide Table Containing Kit Bill of Materials: Ethicon,Open,,ETH,,8,,Ethicon,,,,,,,Stark,,,,,,,ETH,,AAKO-1047,,,,,,,,,
Story,AAKO-1626,467002,3/28/18 16:24,AAKO-4906,3/9/17 14:17,Mechanics: Quota Attainment on payout Table -  testing story,Completed,Done,Spine,,3,,Spine,,,,,,,Lannister,Done,3/28/18 16:24,AAKO - Lannister - Acadia.4,,,,Spine,,AAKO-536,,,,AAKO-4495,,,,,
Story,AAKO-1477,444597,6/18/18 12:24,AAKO-3981,2/21/17 17:39,Inquiry Workflow: User Interface Form - Repository Claiming & Delegation,Open,,ETH,,13,,ETH,,,,,,,Stark,,,AAKO - Stark - C.4,,,,ETH,,,,,,,,,,,
Story,AAKO-1455,437791,6/5/18 16:55,AAKO-3966,2/16/17 15:11,Participant to Geography Validation Enhancement,Completed,Done,Spine,,3,,FirstBU,,,,,,,Targaryen,Done,6/5/18 16:55,AAKO-Targaryen - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-1368,361294,3/22/18 14:34,AAKO-4906,2/10/17 7:50,Compensation Summary - Probationary Status,Open,,ETH,,,,Ethicon,,,,,,,Lannister,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-1367,361286,4/5/18 8:49,AAKO-4902,2/10/17 7:45,Compensation Summary - ( # of Days or Weeks) ,Open,,ETH,,,,Ethicon,,,,,,,Lannister,,,,,,,ETH,,,,,,,,,AAKO-138,,
Story,AAKO-1300,349309,3/13/18 19:28,AAKO-3982,1/31/17 12:00,Portal View - All Sales Transactions,Completed,Done,Spine,,8,,2019BP,DPS,,,,,,Stark,Done,3/13/18 19:28,AAKO - Stark - Acadia.3,,,,Spine,,,,,,,,,,,
Story,AAKO-1217,337990,6/20/18 8:24,AAKO-3958,1/23/17 14:03,Interface Summary SOX/Error Report,Open,,Trauma,,,,CSS,DPS,ETH,,,,,Mormont,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-1191,335708,4/19/18 17:00,AAKO-4902,1/20/17 11:30,Compensation Summary - Level 2 - @ component,Completed,Done,Spine,,5,,FirstBU,,,,,,,Lannister,Done,4/19/18 17:00,Lannister - Bandhavgarh.1,,,,Spine,,,,,,AAKO-591,,,,,
Story,AAKO-1123,326193,4/18/18 15:56,AAKO-3957,1/13/17 13:42,Ethicon Sales - Order of Exclusion/Validations.,Open,,,,,,Ethicon,,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-990,312831,5/10/18 9:30,AAKO-3982,12/27/16 9:08,Participant Plan Summary Report - Internal Analysts,Completed,Done,Spine,,5,,DPS,,,,,,,Stark,Done,5/10/18 9:30,Stark - Bandhavgarh.2,,,,Spine,,,,,,,,,,,
Story,AAKO-886,309624,6/20/18 12:26,AAKO-3981,12/20/16 14:28,Review & Approve Payments-Payment Approval (SOX),Open,,Spine,,13,,FirstBU,PI-B,,,,,,Mormont,,,AAKO - Mormont - Corbett.3,,,,Spine,,AAKO-300,,,,AAKO-6335,,,,,
Story,AAKO-885,309622,4/25/18 4:51,AAKO-4901,12/20/16 14:26,Common Mechanics-Final Payment ,Completed,Done,Spine,,5,,FirstBU,,,,,,,Lannister,Done,4/25/18 4:51,Lannister - Bandhavgarh.1,,,,Spine,,,,,,,,,,,
Story,AAKO-883,309616,3/27/18 15:22,AAKO-4899,12/20/16 14:24,(13) Mechanics-Carry Forward Negative Earnings (-Previous Balance),Completed,Done,Spine,,8,,FirstBU,,,,,,,Lannister,Done,3/27/18 15:22,AAKO - Lannister - Acadia.4,,,,Spine,,,,,,,,,,,
Story,AAKO-879,309610,2/27/18 10:20,AAKO-3976,12/20/16 14:17,Guarantee - FLAT mechanic,Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,2/27/18 10:20,AAKO - Lannister - Acadia.2,,,,Spine,,,,,,,,,,,
Story,AAKO-877,309606,4/18/18 9:25,AAKO-3984,12/20/16 14:15,Incentive Compensation Statement - APB,Open,,ETH,,,,Ethicon,,,,,,,Stark,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-875,309602,2/14/18 15:00,AAKO-4903,12/20/16 14:13,Common Mechanics-Aggregate Total Earnings Due @ wwid  ,Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,2/14/18 15:00,AAKO - Lannister - Acadia.1,,,,Spine,,,,,,,,,,,
Story,AAKO-856,309557,4/23/18 12:23,AAKO-4099,12/20/16 13:37,Ext Alliance Evicel - Mechanic - Units * Rate for eligible participants,Open,,Recon - Direct ,,,,Recon,,,,,,,Targaryen,,,,,,,Recon - Direct ,,,,,,,,,,,
Story,AAKO-804,152944,5/10/18 16:27,AAKO-3983,12/16/16 11:47,FSO Mgr View - Quota Sales and Attainment - Quota Attainment by Participant,Completed,Done,Spine,,8,,DPS,FirstBU,,,,,,Stark,Done,5/10/18 16:27,Stark - Bandhavgarh.2,,,,Spine,,,,,,,,,,,
Story,AAKO-759,151342,5/9/18 13:44,AAKO-4906,12/15/16 14:07,Adjustments - Sales/Quota/PY/Baseline and Earnings (Participant) - Parameter Entry ,Completed,Done,Spine,,5,,FirstBU,PI-B,,,,,,Lannister,Done,5/9/18 13:44,Lannister - Bandhavgarh.2,,,,Spine,,,,,,,,,,,
Story,AAKO-755,151272,6/20/18 9:40,AAKO-3965,12/15/16 10:29,Warnings for Guarantee processing  ,Open,,Trauma,,5,,FirstBU,,,,,,,Lannister,,,AAKO-Lannister - C3,,,,Trauma,,,,,,,,,,,
Story,AAKO-754,150489,6/25/18 8:21,AAKO-3964,12/14/16 14:55,Ability to Flag a Participant as Accelerando,Open,,Spine,,8,,DPS,,,,,,,Lannister,,,AAKO-Lannister - C4,,,,Spine,,,,,,,,,,,
Story,AAKO-648,144224,6/7/18 9:53,AAKO-3984,12/7/16 11:02,IC Statements  - Archival,Completed,Done,Spine,,3,,FirstBU,PI-B,Spine,,,,,Stark,Done,6/7/18 9:53,Stark - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-647,144097,6/6/18 9:53,AAKO-3984,12/7/16 10:33,IC Statements - Comp Admin,Completed,Done,Spine,,3,,FirstBU,PI-B,Spine,,,,,Stark,Done,6/6/18 9:53,Stark - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-646,144094,6/6/18 9:52,AAKO-3984,12/7/16 10:30,IC Statements - Sales Mgr,Completed,Done,Spine,,3,,FirstBU,PI-B,Spine,,,,,Stark,Done,6/6/18 9:52,Stark - Bandhavgarh.4,,,,Spine,,,,,,,,,,,
Story,AAKO-645,144091,5/23/18 16:48,AAKO-3984,12/7/16 10:26,IC Statements - Sales Rep,Completed,Done,Spine,,3,,FirstBU,PI-B,Spine,,,,,Stark,Done,5/23/18 16:48,Stark - Bandhavgarh.3,,,,Spine,,,,,,,,,,,
Story,AAKO-600,142663,3/1/18 13:23,AAKO-3983,12/5/16 13:50,CPD - Template for My Progress Report (Sales Mgr View),Completed,Done,Spine,,8,,Spine,,,,,,,Stark,Done,3/1/18 13:23,AAKO - Stark - Acadia.2,,,,Spine,,,,,,,,,,,
Story,AAKO-598,142650,4/18/18 11:03,AAKO-3982,12/5/16 13:34,YEPA,Open,,ETH,,,,ETH,,,,,,,Mormont,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-595,142647,4/18/18 11:01,AAKO-5333,12/5/16 13:27,Budget Report,Open,,ETH,,,,Ethicon,,,,,,,Mormont,,,,,,,ETH,,,,,,,,,,,
Story,AAKO-594,142639,6/20/18 15:06,AAKO-5333,12/5/16 13:13,Accruals ,Open,,Spine,,,,FirstBU,MUST,Spine,,,,,Targaryen,,,AAKO-Targaryen - C3,,,,Spine,,,,,,,,,,,
Story,AAKO-592,142168,3/28/18 10:37,AAKO-3983,12/5/16 11:01,All Aligned Sales Transactions - DTP,Completed,Done,Spine,,8,,DPS,FirstBU,,,,,,Stark,Done,3/28/18 10:37,AAKO - Stark - Acadia.4,,,,Spine,,,,,,,,,,,
Story,AAKO-591,142166,5/14/18 10:58,AAKO-4902,12/5/16 10:55,Compensation Summary - Level 1 - @ wwid,Completed,Done,Spine,,2,,FirstBU,,,,,,,Lannister,Done,4/19/18 17:00,Lannister - Bandhavgarh.1,,,,Spine,,,,,,,,,,,
Story,AAKO-444,124380,2/27/18 10:16,AAKO-4906,11/15/16 17:25,Mechanics - Advance - Flat,Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,2/27/18 10:16,AAKO - Lannister - Acadia.2,,,,Spine,,,,,,AAKO-443,,,,,
Story,AAKO-443,124379,3/15/18 8:34,AAKO-3977,11/15/16 17:24,Mechanics - Advance - Variable Recoup,Completed,Done,Spine,,5,,FirstBU,,,,,,,Lannister,Done,3/15/18 8:34,AAKO - Lannister - Acadia.3,,,,Spine,,,,,,,,,,,
Story,AAKO-435,122897,6/19/18 15:59,AAKO-4886,11/11/16 12:33,Setup/Validate Payment Parameters - Product - Training Requirements,Open,,Trauma,,3,,Spine,,,,,,,Targaryen,,,AAKO-Targaryen - C4,,,,Trauma,,,,,,,,,,,
Story,AAKO-434,122883,5/10/18 8:26,AAKO-4099,11/11/16 11:41,Quota Attainment: REP level Core + Expansion Category -(Aggregate Exp Sales)  ,Completed,Done,Spine,,13,,DPS,PI-B,,,,,,Targaryen,Done,5/10/18 8:26,AAKO-Targaryen - Bandhavgarh.2,,,,Spine,,,,,,AAKO-6314,AAKO-3508,,,,
Story,AAKO-418,122169,2/14/18 13:58,AAKO-4906,11/10/16 15:47,Configure Mechanics - Vacancy A (Flat) - Testing Story ,Completed,Done,Spine,,5,,FirstBU,,,,,,,Lannister,Done,2/14/18 13:58,AAKO - Lannister - Acadia.1,,,,Spine,,,,,,,,,,,
Story,AAKO-414,122085,3/15/18 8:39,AAKO-4906,11/10/16 14:31,Configure Mechanics - Vacancy B ( Sales * Rate) ,Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,3/15/18 8:39,AAKO - Lannister - Acadia.3,,,,Spine,,,,,,,,,,,
Story,AAKO-413,122069,6/19/18 11:14,AAKO-4099,11/10/16 14:21,Configure Mechanics: Crediting - Dual Commission - Don't Double Pay ,Open,,Trauma,,,,CMF,Spine,Trauma,,,,,Targaryen,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-399,120029,6/20/18 9:32,AAKO-3965,11/8/16 10:35,Kick-out Report for Participant not aligned to a MBO Qualitative,Open,,Trauma,,5,,WON'T,,,,,,,Lannister,,,AAKO-Lannister - C4,,,,Trauma,,,,,,,,,,,
Story,AAKO-362,119427,2/9/18 14:54,AAKO-3976,11/7/16 13:01,Setup/Validate Payment Parameters - Generic -Guarantee,Completed,Done,Spine,,13,,FirstBU,,,,,,,Lannister,Done,2/9/18 14:54,AAKO - Lannister - Acadia.1,,,,Spine,,,,,,,,,,,
Story,AAKO-313,117541,6/21/18 10:09,AAKO-3965,11/4/16 15:25,Assign a $0 Payout Curve for missing Position Curve ,Open,,Spine,,5,,FirstBU,MUST,,,,,,Lannister,,,AAKO-Lannister - C1,,,,Spine,,,,,,,,,,,
Story,AAKO-300,116851,6/19/18 9:36,AAKO-3979,11/3/16 15:34,Wage Code File / Payroll File,Open,,Spine,,8,,FirstBU,MUST,,,,,,Lannister,,,AAKO-Lannister - C2,,,,Spine,,,,,,,,,,,
Story,AAKO-299,116850,6/25/18 8:07,AAKO-3987,11/3/16 15:32,Compensation Summary - Numbering Processing Cycles,In Progress,,Spine,,8,,FirstBU,MUST,,,,,,Lannister,,,AAKO-Lannister - C1,,,,Spine,,,,,,,,,,,
Story,AAKO-298,116849,6/7/18 8:53,AAKO-3989,11/3/16 15:29,(JR) Roster selection,Open,,LastBu,,,,Joint_Recon_Direct,Joint_Recon_Distributor,,,,,,Lannister,,,AAKO-Lannister - IPD,,,,LastBu,,,,,,,,,,,
Story,AAKO-192,104865,5/10/18 9:30,AAKO-3983,10/19/16 20:27,Comp Analyst: Loading Portal Announcements,Completed,Done,Spine,,8,,DPS,FirstBU,,,,,,Stark,Done,5/10/18 9:30,Stark - Bandhavgarh.2,,,,Spine,,,,,,,,,,,
Story,AAKO-190,104908,6/20/18 7:40,AAKO-3982,10/19/16 15:54,Internal And External Report - OneJJMD Alignment Roster by Participant,Open,,Spine,,5,,FirstBU,SHOULD,Spine,,,,,Stark,,,AAKO - Stark - C.1,,,,Spine,,,,,,,,,,,
Story,AAKO-162,102735,6/21/18 12:50,AAKO-4903,10/18/16 9:15,Common Payment Process - Update Spine metrics to Process Termed Participant  (A) ,Completed,Done,Spine,,13,,FirstBU,PI-B,,,,,,Lannister,Done,6/21/18 12:50,Lannister - Bandhavgarh.4,AAKO-Lannister - IP-C,,,Spine,,,,,,,,,,,
Story,AAKO-139,101880,4/12/18 7:27,AAKO-3964,10/17/16 9:47,"DATA, DTP - Address overrides and multi-locations",Completed,Done,Spine,,5,,spine,,,,,,,Stark,Done,4/12/18 7:27,AAKO - Stark - Acadia.IP,,,,Spine,,,,,,,,,,,
Story,AAKO-117,100106,6/20/18 7:37,AAKO-3964,10/12/16 15:10,Participant Leave of Absence,Open,,Spine,,,,2019BP,,,,,,,Lannister,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-110,100040,3/15/18 8:38,AAKO-4906,10/12/16 14:34,Participant Open Territory Coverage - Add flag,Completed,Done,Spine,,3,,FirstBU,,,,,,,Lannister,Done,3/15/18 8:38,AAKO - Lannister - Acadia.3,,,,Spine,,,,,,,,,,,
Story,AAKO-104,100008,4/12/18 7:27,AAKO-3964,10/12/16 14:06,POR - Participant Address Edit,Completed,Done,Spine,,5,,FirstBU,,,,,,,Stark,Done,4/12/18 7:27,AAKO - Stark - Acadia.IP,,,,Spine,,AAKO-1974,,,,,,,,,
Story,AAKO-100,99771,4/18/18 10:55,AAKO-3987,10/12/16 10:22,Reports - Line Item Commission Earnings (Distributors) ,Open,,Trauma,,,,DPS,,,,,,,Mormont,,,,,,,Trauma,,,,,,,,,,,
Story,AAKO-8175,1505174,6/15/18 16:08,AAKO-3958,6/15/18 12:32,Foundation - SPN Lifenet Product Master Validation (Manual Upload),Completed,Done,Spine,3,,Spine,Martell,Done,6/15/18 16:08,,,,Spine,,AAKO-4580,,,,,,,,,,,,,,,,,
Story,AAKO-8071,1499004,6/13/18 13:49,AAKO-7407,6/13/18 13:49,SPN Earnings:  Variable Comp Management,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8070,1499002,6/13/18 13:48,AAKO-7407,6/13/18 13:48,SPN Earnings:   Variable Comp Management,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8069,1499000,6/13/18 13:47,AAKO-7407,6/13/18 13:47,SPN Earnings:  Variable Comp Management,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8068,1498699,6/13/18 13:45,AAKO-7407,6/13/18 13:45,SPN Earnings: Management quota,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8067,1498698,6/13/18 13:44,AAKO-7407,6/13/18 13:44,SPN Earnings:  Management sales crediting,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8049,1491267,6/11/18 13:13,AAKO-7407,6/11/18 13:13,SPN Earnings:  Cross Selling Loads for Spine selling other BUs,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8048,1491266,6/11/18 13:11,AAKO-7407,6/11/18 13:11,SPN Earnings  Cross Selling extracts for other reps selling spine,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8047,1491264,6/11/18 13:10,AAKO-7407,6/11/18 13:10,SPN Earnings:   Ad hoc extracts,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8046,1491263,6/11/18 13:09,AAKO-7407,6/11/18 13:09,SPN Earning:   YTD Quota at Participant level ,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8045,1491262,6/11/18 13:08,AAKO-7407,6/11/18 13:08,SPN-Earnings  Accruals vs COS,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8040,1490180,6/11/18 7:52,AAKO-7407,6/11/18 7:52,SPN Earnings: Co-sell leads  Iteration 2 ,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8039,1490179,6/11/18 7:53,AAKO-7407,6/11/18 7:51,SPN Earnings:  Co-sell leads   Iteration 1,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8038,1490177,6/11/18 7:48,AAKO-7407,6/11/18 7:48,SPN Earnings: Period Close verification check,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8037,1490176,6/11/18 7:46,AAKO-7407,6/11/18 7:46,SPN Earnings:  Period Close ,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8035,1490172,6/11/18 7:40,AAKO-7951,6/11/18 7:40,SPN Earnings - Terminations Iteration 3 Monthly,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8034,1490171,6/11/18 7:40,AAKO-7951,6/11/18 7:40,SPN Earnings - Terminations Iteration 2  Quarter Close,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8033,1490169,6/11/18 7:39,AAKO-7951,6/11/18 7:39,SPN Earnings - Terminations   Iteration 1 Jan,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8032,1490165,6/11/18 7:38,AAKO-7951,6/11/18 7:38,SPN Earnings - Carry forward rollovers,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8031,1490160,6/11/18 7:36,AAKO-7951,6/11/18 7:36,SPN - Earnings - Payment Hold,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8030,1488741,6/8/18 16:42,AAKO-7951,6/8/18 16:42,SPN Payments: Snapshot functionality YTD Aggregations Iteration 2,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
